0, ,1, ,2, ,3, ,4, ,5, ,6, ,7, ,8, ,9, ,10, ,11, ,12, ,13, ,
601,690,604,696,596,702,604,718,602,742,615,696,628,690,634,669,600,740,603,769,615,782,612,745,617,774,632,788
602,690,604,696,597,702,605,718,603,742,615,696,630,692,636,671,600,740,603,769,615,782,612,745,618,774,633,788
602,690,605,696,597,702,605,718,603,742,615,696,631,694,637,673,600,740,603,769,616,782,612,745,618,774,633,788
602,690,604,696,597,702,604,718,602,742,615,696,631,697,638,676,600,740,603,769,616,783,612,745,618,775,633,789
602,691,604,697,597,703,604,719,602,742,615,697,631,699,638,679,600,741,603,770,616,783,612,746,618,775,633,789
602,691,604,697,597,703,604,719,602,743,615,697,632,702,639,683,600,741,603,770,616,784,612,746,618,775,633,789
602,692,604,698,596,704,604,720,601,743,615,699,632,707,640,690,600,742,603,771,616,784,612,747,618,776,633,790
601,693,604,699,596,705,604,721,601,744,615,701,632,711,640,697,600,743,603,772,616,785,612,747,618,777,633,791
601,693,604,699,596,705,604,721,601,744,615,702,632,714,640,703,600,743,603,772,616,786,612,748,618,777,634,791
602,693,604,699,596,705,603,721,601,744,615,704,631,718,640,713,600,743,603,773,616,786,612,748,618,777,634,792
602,694,605,700,597,706,603,722,600,745,615,706,630,722,639,725,600,744,603,773,616,787,612,749,618,778,634,793
602,694,605,700,597,707,603,722,600,745,615,707,630,723,638,728,600,744,603,774,615,787,612,749,618,778,633,793
602,695,605,701,597,707,604,723,600,745,615,709,630,726,636,737,600,745,603,775,615,788,612,750,618,779,633,794
603,696,605,701,597,708,604,723,600,746,615,711,629,727,634,742,599,745,603,775,615,789,612,750,618,780,633,794
603,696,606,702,598,709,604,724,600,746,615,712,628,729,631,749,599,746,602,776,615,789,612,751,618,780,633,795
604,697,606,703,598,709,604,724,600,746,614,714,628,730,629,752,599,746,602,776,615,790,612,751,618,781,633,796
604,697,606,703,598,710,604,724,600,746,614,715,627,732,627,755,599,747,602,777,614,790,612,752,618,781,633,796
604,698,606,704,598,711,604,725,600,747,614,716,626,733,625,757,599,748,602,777,614,791,612,753,618,782,632,797
604,699,607,705,598,711,604,725,600,747,614,717,626,734,624,759,599,748,602,778,614,791,612,753,618,783,632,797
605,700,607,706,598,712,604,726,600,748,614,718,625,736,622,760,599,749,602,779,614,792,612,754,618,783,632,798
605,700,607,706,598,712,604,726,600,748,614,718,625,737,621,761,599,749,602,779,614,793,612,755,618,784,632,799
